Case555,cntr_Manchester_TRY.epw,0,0.592,0.432,0.242,2480,0.025,0.032,0.01,0.97,38,0.005,0.00046,22.8,36,0.61,9,20.016
Case556,cntr_Manchester_TRY.epw,0,0.592,0.432,0.242,2480,0.025,0.032,0.01,0.97,38,0.005,0.00046,22.8,36,0.61,3.84,20.016
Case557,cntr_Manchester_TRY.epw,0,0.592,0.432,0.242,2480,0.025,0.032,0.043,0.97,38,0.005,0.00046,22.8,36,0.61,3.84,20.016
Case558,cntr_Manchester_TRY.epw,0,0.868,0.432,0.242,2480,0.025,0.032,0.043,0.97,38,0.005,0.00046,22.8,36,0.61,3.84,20.016
Case559,cntr_Manchester_TRY.epw,0,0.868,0.828,0.242,2480,0.025,0.032,0.043,0.97,38,0.005,0.00046,22.8,36,0.61,3.84,20.016
Case560,cntr_Manchester_TRY.epw,0,0.868,0.828,0.242,2480,0.025,0.032,0.043,0.97,38,0.005,0.00046,18,36,0.61,3.84,20.016
Case561,cntr_Manchester_TRY.epw,0,0.868,0.828,0.242,2480,0.025,0.032,0.043,0.97,80,0.005,0.00046,18,36,0.61,3.84,20.016
Case562,cntr_Manchester_TRY.epw,0,0.684,0.564,0.242,1720,0.015,0.021,0.021,0.688,52,0.0014,0.00028,19.6,72,0.05,3.84,15.032
Case563,cntr_Manchester_TRY.epw,0,0.684,0.564,0.242,1720,0.015,0.021,0.021,0.688,52,0.0014,0.00028,24.4,72,0.05,3.84,15.032
Case564,cntr_Manchester_TRY.epw,0,0.684,0.564,0.242,1720,0.015,0.054,0.021,0.688,52,0.0014,0.00028,24.4,72,0.05,3.84,15.032
Case565,cntr_Manchester_TRY.epw,0,0.684,0.564,0.242,4000,0.015,0.054,0.021,0.688,52,0.0014,0.00028,24.4,72,0.05,3.84,15.032
Case566,cntr_Manchester_TRY.epw,0,0.684,0.96,0.242,4000,0.015,0.054,0.021,0.688,52,0.0014,0.00028,24.4,72,0.05,3.84,15.032
Case567,cntr_Manchester_TRY.epw,0,0.684,0.96,0.38,4000,0.015,0.054,0.021,0.688,52,0.0014,0.00028,24.4,72,0.05,3.84,15.032
Case568,cntr_Manchester_TRY.epw,0,0.684,0.96,0.38,4000,0.015,0.054,0.054,0.688,52,0.0014,0.00028,24.4,72,0.05,3.84,15.032
Case569,cntr_Manchester_TRY.epw,0,0.684,0.96,0.38,4000,0.015,0.054,0.054,0.97,52,0.0014,0.00028,24.4,72,0.05,3.84,15.032
Case570,cntr_Manchester_TRY.epw,0,0.684,0.96,0.38,4000,0.015,0.054,0.054,0.97,52,0.0014,0.00028,24.4,180,0.05,3.84,15.032
Case571,cntr_Manchester_TRY.epw,0,0.684,0.96,0.38,4000,0.015,0.054,0.054,0.97,10,0.0014,0.00028,24.4,180,0.05,3.84,15.032
Case572,cntr_Manchester_TRY.epw,0,0.684,0.96,0.38,4000,0.015,0.054,0.054,0.97,10,0.0014,0.00082,24.4,180,0.05,3.84,15.032
Case573,cntr_Manchester_TRY.epw,0,0.684,0.96,0.38,4000,0.015,0.054,0.054,0.97,10,0.0014,0.00082,24.4,180,0.05,9,15.032
Case574,cntr_Manchester_TRY.epw,0,0.684,0.96,0.38,4000,0.03,0.054,0.054,0.97,10,0.0014,0.00082,24.4,180,0.05,9,15.032
Case575,cntr_Manchester_TRY.epw,0,0.684,0.96,0.38,4000,0.03,0.054,0.054,0.97,10,0.0014,0.00082,24.4,180,0.47,9,15.032
Case576,cntr_Manchester_TRY.epw,0,0.96,0.96,0.38,4000,0.03,0.054,0.054,0.97,10,0.0014,0.00082,24.4,180,0.47,9,15.032
Case577,cntr_Manchester_TRY.epw,0,0.96,0.96,0.38,4000,0.03,0.054,0.054,0.97,10,0.0041,0.00082,24.4,180,0.47,9,15.032
Case578,cntr_Manchester_TRY.epw,0,0.96,0.96,0.38,4000,0.03,0.054,0.054,0.97,10,0.0041,0.00082,24.4,180,0.47,9,0.08
Case579,cntr_Manchester_TRY.epw,0,0.684,0.828,0.334,4000,0.025,0.032,0.01,0.97,24,0.0023,0.00064,21.2,0,0.05,7.28,25
Case580,cntr_Manchester_TRY.epw,0,0.684,0.828,0.334,4000,0.025,0.032,0.01,0.97,24,0.0023,0.00064,21.2,0,0.05,2.12,25
Case581,cntr_Manchester_TRY.epw,0,0.684,0.828,0.334,4000,0.025,0.032,0.01,0.97,24,0.0023,0.00064,21.2,0,0.05,2.12,10.048
Case582,cntr_Manchester_TRY.epw,0,0.684,0.828,0.334,4000,0.01,0.032,0.01,0.97,24,0.0023,0.00064,21.2,0,0.05,2.12,10.048
Case583,cntr_Manchester_TRY.epw,0,0.684,0.828,0.334,4000,0.01,0.032,0.01,0.97,24,0.0023,0.0001,21.2,0,0.05,2.12,10.048
Case584,cntr_Manchester_TRY.epw,0,0.684,0.828,0.334,4000,0.01,0.032,0.01,0.688,24,0.0023,0.0001,21.2,0,0.05,2.12,10.048
Case585,cntr_Manchester_TRY.epw,0,0.684,0.828,0.334,4000,0.01,0.032,0.01,0.688,66,0.0023,0.0001,21.2,0,0.05,2.12,10.048
Case586,cntr_Manchester_TRY.epw,0,0.96,0.828,0.334,4000,0.01,0.032,0.01,0.688,66,0.0023,0.0001,21.2,0,0.05,2.12,10.048
Case587,cntr_Manchester_TRY.epw,0,0.96,0.828,0.334,4000,0.01,0.032,0.01,0.688,66,0.0023,0.0001,21.2,108,0.05,2.12,10.048
Case588,cntr_Manchester_TRY.epw,0,0.96,0.828,0.334,4000,0.01,0.032,0.01,0.688,66,0.0023,0.0001,26,108,0.05,2.12,10.048
Case589,cntr_Manchester_TRY.epw,0,0.96,0.828,0.334,4000,0.01,0.065,0.01,0.688,66,0.0023,0.0001,26,108,0.05,2.12,10.048
Case590,cntr_Manchester_TRY.epw,0,0.96,0.828,0.334,4000,0.01,0.065,0.01,0.688,66,0.0023,0.0001,26,108,0.47,2.12,10.048
Case591,cntr_Manchester_TRY.epw,0,0.96,0.828,0.334,4000,0.01,0.065,0.043,0.688,66,0.0023,0.0001,26,108,0.47,2.12,10.048
Case592,cntr_Manchester_TRY.epw,0,0.96,0.432,0.334,4000,0.01,0.065,0.043,0.688,66,0.0023,0.0001,26,108,0.47,2.12,10.048
Case593,cntr_Manchester_TRY.epw,0,0.96,0.432,0.334,4000,0.01,0.065,0.043,0.688,66,0.005,0.0001,26,108,0.47,2.12,10.048
Case594,cntr_Manchester_TRY.epw,0,0.96,0.432,0.334,1720,0.01,0.065,0.043,0.688,66,0.005,0.0001,26,108,0.47,2.12,10.048
Case595,cntr_Manchester_TRY.epw,0,0.96,0.432,0.196,1720,0.01,0.065,0.043,0.688,66,0.005,0.0001,26,108,0.47,2.12,10.048
Case596,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.828,0.15,960,0.025,0.065,0.01,0.782,24,0.005,0.00028,21.2,108,0.47,3.84,10.048
Case597,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.828,0.15,960,0.025,0.065,0.01,0.782,24,0.0023,0.00028,21.2,108,0.47,3.84,10.048
Case598,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.828,0.15,960,0.025,0.065,0.01,0.782,66,0.0023,0.00028,21.2,108,0.47,3.84,10.048
Case599,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.828,0.15,960,0.025,0.065,0.01,0.782,66,0.0023,0.00028,21.2,108,0.05,3.84,10.048
Case600,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.828,0.15,960,0.01,0.065,0.01,0.782,66,0.0023,0.00028,21.2,108,0.05,3.84,10.048
Case601,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.828,0.15,960,0.01,0.065,0.01,0.782,66,0.0023,0.00082,21.2,108,0.05,3.84,10.048
Case602,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.828,0.15,960,0.01,0.065,0.01,0.5,66,0.0023,0.00082,21.2,108,0.05,3.84,10.048
Case603,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.828,0.288,960,0.01,0.065,0.01,0.5,66,0.0023,0.00082,21.2,108,0.05,3.84,10.048
Case604,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.828,0.288,960,0.01,0.065,0.01,0.5,66,0.0023,0.00082,21.2,108,0.05,3.84,25
Case605,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.828,0.288,3240,0.01,0.065,0.01,0.5,66,0.0023,0.00082,21.2,108,0.05,3.84,25
Case606,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.828,0.288,3240,0.01,0.065,0.01,0.5,66,0.0023,0.00082,21.2,0,0.05,3.84,25
Case607,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.828,0.288,3240,0.01,0.065,0.01,0.5,66,0.0023,0.00082,21.2,0,0.05,9,25
Case608,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.828,0.288,3240,0.01,0.065,0.043,0.5,66,0.0023,0.00082,21.2,0,0.05,9,25
Case609,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.432,0.288,3240,0.01,0.065,0.043,0.5,66,0.0023,0.00082,21.2,0,0.05,9,25
Case610,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.432,0.288,3240,0.01,0.065,0.043,0.5,66,0.0023,0.00082,21.2,0,0.05,9,25
Case611,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.432,0.288,3240,0.01,0.032,0.043,0.5,66,0.0023,0.00082,21.2,0,0.05,9,25
Case612,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.432,0.288,3240,0.01,0.032,0.043,0.5,66,0.0023,0.00082,26,0,0.05,9,25
Case613,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.564,0.15,4000,0.025,0.043,0.054,0.594,38,0.0041,0.00064,22.8,72,0.61,5.56,5.064
Case614,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.564,0.15,4000,0.025,0.043,0.054,0.594,38,0.0041,0.00064,22.8,72,0.61,0.4,5.064
Case615,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.564,0.15,4000,0.025,0.043,0.054,0.594,38,0.0041,0.00064,22.8,72,0.19,0.4,5.064
Case616,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.564,0.15,4000,0.025,0.01,0.054,0.594,38,0.0041,0.00064,22.8,72,0.19,0.4,5.064
Case617,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.564,0.15,4000,0.025,0.01,0.054,0.594,38,0.0041,0.0001,22.8,72,0.19,0.4,5.064
Case618,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.564,0.15,4000,0.025,0.01,0.054,0.594,38,0.0041,0.0001,22.8,72,0.19,0.4,5.064
Case619,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.564,0.15,4000,0.025,0.01,0.054,0.594,38,0.0041,0.0001,22.8,72,0.19,0.4,20.016
Case620,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.564,0.288,4000,0.025,0.01,0.054,0.594,38,0.0041,0.0001,22.8,72,0.19,0.4,20.016
Case621,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.564,0.288,4000,0.01,0.01,0.054,0.594,38,0.0041,0.0001,22.8,72,0.19,0.4,20.016
Case622,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.564,0.288,4000,0.01,0.01,0.054,0.594,38,0.0041,0.0001,22.8,180,0.19,0.4,20.016
Case623,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.564,0.288,4000,0.01,0.01,0.054,0.876,38,0.0041,0.0001,22.8,180,0.19,0.4,20.016
Case624,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.564,0.288,4000,0.01,0.01,0.054,0.876,38,0.0041,0.0001,18,180,0.19,0.4,20.016
Case625,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.96,0.288,4000,0.01,0.01,0.054,0.876,38,0.0041,0.0001,18,180,0.19,0.4,20.016
Case626,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.96,0.288,4000,0.01,0.01,0.054,0.876,80,0.0041,0.0001,18,180,0.19,0.4,20.016
Case627,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.96,0.288,1720,0.01,0.01,0.054,0.876,80,0.0041,0.0001,18,180,0.19,0.4,20.016
Case628,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.96,0.288,1720,0.01,0.01,0.021,0.876,80,0.0041,0.0001,18,180,0.19,0.4,20.016
Case629,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.96,0.288,1720,0.01,0.01,0.021,0.876,80,0.0014,0.0001,18,180,0.19,0.4,20.016
Case630,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.38,200,0.015,0.065,0.01,0.5,80,0.0032,0.00046,24.4,72,0.33,3.84,20.016
Case631,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.38,2480,0.015,0.065,0.01,0.5,80,0.0032,0.00046,24.4,72,0.33,3.84,20.016
Case632,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.38,2480,0.015,0.065,0.01,0.5,80,0.0032,0.00046,24.4,72,0.33,3.84,20.016
Case633,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.38,2480,0.015,0.065,0.01,0.5,80,0.0032,0.00046,24.4,72,0.75,3.84,20.016
Case634,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.38,2480,0.03,0.065,0.01,0.5,80,0.0032,0.00046,24.4,72,0.75,3.84,20.016
Case635,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.38,2480,0.03,0.065,0.043,0.5,80,0.0032,0.00046,24.4,72,0.75,3.84,20.016
Case636,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.38,2480,0.03,0.065,0.043,0.5,80,0.0032,0.00046,24.4,72,0.75,9,20.016
Case637,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.38,2480,0.03,0.065,0.043,0.5,80,0.0032,0.001,24.4,72,0.75,9,20.016
Case638,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.38,2480,0.03,0.065,0.043,0.5,80,0.0032,0.001,24.4,180,0.75,9,20.016
Case639,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.38,2480,0.03,0.065,0.043,0.5,80,0.0005,0.001,24.4,180,0.75,9,20.016
Case640,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.38,2480,0.03,0.065,0.043,0.5,38,0.0005,0.001,24.4,180,0.75,9,20.016
Case641,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.38,2480,0.03,0.032,0.043,0.5,38,0.0005,0.001,24.4,180,0.75,9,20.016
Case642,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.242,2480,0.03,0.032,0.043,0.5,38,0.0005,0.001,24.4,180,0.75,9,20.016
Case643,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.242,2480,0.03,0.032,0.043,0.5,38,0.0005,0.001,19.6,180,0.75,9,20.016
Case644,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.432,0.242,2480,0.03,0.032,0.043,0.5,38,0.0005,0.001,19.6,180,0.75,9,20.016
Case645,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.432,0.242,2480,0.03,0.032,0.043,0.782,38,0.0005,0.001,19.6,180,0.75,9,20.016
Case646,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.432,0.242,2480,0.03,0.032,0.043,0.782,38,0.0005,0.001,19.6,180,0.75,9,5.064
Case647,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.288,200,0.01,0.021,0.021,0.688,80,0.0014,0.0001,18,36,0.75,3.84,15.032
Case648,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.288,200,0.01,0.021,0.021,0.688,80,0.0014,0.0001,18,36,0.33,3.84,15.032
Case649,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.288,200,0.01,0.021,0.021,0.688,80,0.0041,0.0001,18,36,0.33,3.84,15.032
Case650,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.288,200,0.01,0.021,0.021,0.688,38,0.0041,0.0001,18,36,0.33,3.84,15.032
Case651,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.288,200,0.01,0.054,0.021,0.688,38,0.0041,0.0001,18,36,0.33,3.84,15.032
Case652,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.288,200,0.01,0.054,0.021,0.688,38,0.0041,0.0001,18,144,0.33,3.84,15.032
Case653,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.288,200,0.01,0.054,0.054,0.688,38,0.0041,0.0001,18,144,0.33,3.84,15.032
Case654,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.288,2480,0.01,0.054,0.054,0.688,38,0.0041,0.0001,18,144,0.33,3.84,15.032
Case655,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.288,2480,0.01,0.054,0.054,0.688,38,0.0041,0.0001,22.8,144,0.33,3.84,15.032
Case656,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.288,2480,0.01,0.054,0.054,0.688,38,0.0041,0.00064,22.8,144,0.33,3.84,15.032
Case657,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.288,2480,0.01,0.054,0.054,0.688,38,0.0041,0.00064,22.8,144,0.33,9,15.032
Case658,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.288,2480,0.01,0.054,0.054,0.688,38,0.0041,0.00064,22.8,144,0.33,9,0.08
Case659,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.288,2480,0.01,0.054,0.054,0.97,38,0.0041,0.00064,22.8,144,0.33,9,0.08
Case660,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.288,2480,0.01,0.054,0.054,0.97,38,0.0041,0.00064,22.8,144,0.33,9,0.08
Case661,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.15,2480,0.01,0.054,0.054,0.97,38,0.0041,0.00064,22.8,144,0.33,9,0.08
Case662,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.15,2480,0.025,0.054,0.054,0.97,38,0.0041,0.00064,22.8,144,0.33,9,0.08
Case663,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.432,0.15,2480,0.025,0.054,0.054,0.97,38,0.0041,0.00064,22.8,144,0.33,9,0.08
Case664,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.432,0.242,4000,0.015,0.054,0.021,0.782,24,0.0032,0.00028,19.6,0,0.05,9,15.032
Case665,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.242,4000,0.015,0.054,0.021,0.782,24,0.0032,0.00028,19.6,0,0.05,9,15.032
Case666,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.242,4000,0.015,0.054,0.021,0.782,24,0.0032,0.00028,19.6,0,0.05,9,0.08
Case667,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.242,4000,0.015,0.054,0.021,0.782,24,0.0032,0.00028,19.6,0,0.05,3.84,0.08
Case668,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.242,4000,0.015,0.054,0.021,0.782,24,0.0032,0.00028,19.6,0,0.47,3.84,0.08
Case669,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.242,4000,0.015,0.054,0.021,0.782,24,0.0005,0.00028,19.6,0,0.47,3.84,0.08
Case670,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.242,4000,0.015,0.054,0.054,0.782,24,0.0005,0.00028,19.6,0,0.47,3.84,0.08
Case671,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.242,4000,0.015,0.054,0.054,0.782,66,0.0005,0.00028,19.6,0,0.47,3.84,0.08
Case672,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.242,4000,0.015,0.054,0.054,0.5,66,0.0005,0.00028,19.6,0,0.47,3.84,0.08
Case673,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.242,4000,0.015,0.054,0.054,0.5,66,0.0005,0.00028,24.4,0,0.47,3.84,0.08
Case674,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.242,4000,0.03,0.054,0.054,0.5,66,0.0005,0.00028,24.4,0,0.47,3.84,0.08
Case675,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.38,4000,0.03,0.054,0.054,0.5,66,0.0005,0.00028,24.4,0,0.47,3.84,0.08
Case676,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.592,0.828,0.38,4000,0.03,0.054,0.054,0.5,66,0.0005,0.00082,24.4,0,0.47,3.84,0.08
Case677,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.38,4000,0.03,0.054,0.054,0.5,66,0.0005,0.00082,24.4,0,0.47,3.84,0.08
Case678,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.38,4000,0.03,0.021,0.054,0.5,66,0.0005,0.00082,24.4,0,0.47,3.84,0.08
Case679,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.38,4000,0.03,0.021,0.054,0.5,66,0.0005,0.00082,24.4,108,0.47,3.84,0.08
Case680,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.868,0.828,0.38,1720,0.03,0.021,0.054,0.5,66,0.0005,0.00082,24.4,108,0.47,3.84,0.08
Case681,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.564,0.242,960,0.01,0.032,0.032,0.876,80,0.0005,0.00064,22.8,36,0.19,5.56,15.032
Case682,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.564,0.242,960,0.01,0.032,0.032,0.594,80,0.0005,0.00064,22.8,36,0.19,5.56,15.032
Case683,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.564,0.38,960,0.01,0.032,0.032,0.594,80,0.0005,0.00064,22.8,36,0.19,5.56,15.032
Case684,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.564,0.38,960,0.025,0.032,0.032,0.594,80,0.0005,0.00064,22.8,36,0.19,5.56,15.032
Case685,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.564,0.38,960,0.025,0.032,0.032,0.594,80,0.0005,0.00064,22.8,36,0.19,0.4,15.032
Case686,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.564,0.38,960,0.025,0.032,0.032,0.594,80,0.0005,0.0001,22.8,36,0.19,0.4,15.032
Case687,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.564,0.38,960,0.025,0.065,0.032,0.594,80,0.0005,0.0001,22.8,36,0.19,0.4,15.032
Case688,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.564,0.38,960,0.025,0.065,0.032,0.594,80,0.0005,0.0001,22.8,36,0.19,0.4,0.08
Case689,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.564,0.38,960,0.025,0.065,0.032,0.594,38,0.0005,0.0001,22.8,36,0.19,0.4,0.08
Case690,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.564,0.38,3240,0.025,0.065,0.032,0.594,38,0.0005,0.0001,22.8,36,0.19,0.4,0.08
Case691,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.564,0.38,3240,0.025,0.065,0.032,0.594,38,0.0005,0.0001,18,36,0.19,0.4,0.08
Case692,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.564,0.38,3240,0.025,0.065,0.032,0.594,38,0.0005,0.0001,18,144,0.19,0.4,0.08
Case693,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.564,0.38,3240,0.025,0.065,0.032,0.594,38,0.0005,0.0001,18,144,0.61,0.4,0.08
Case694,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.564,0.38,3240,0.025,0.065,0.065,0.594,38,0.0005,0.0001,18,144,0.61,0.4,0.08
Case695,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.564,0.38,3240,0.025,0.065,0.065,0.594,38,0.0005,0.0001,18,144,0.61,0.4,0.08
Case696,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.96,0.38,3240,0.025,0.065,0.065,0.594,38,0.0005,0.0001,18,144,0.61,0.4,0.08
Case697,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.96,0.38,3240,0.025,0.065,0.065,0.594,38,0.0032,0.0001,18,144,0.61,0.4,0.08
Case698,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.3,0.196,4000,0.025,0.043,0.032,0.782,38,0.0023,0.001,22.8,36,0.33,3.84,0.08
Case699,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.3,0.196,4000,0.025,0.043,0.032,0.782,38,0.0023,0.001,22.8,36,0.33,3.84,15.032
Case700,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.3,0.196,4000,0.025,0.043,0.032,0.782,38,0.005,0.001,22.8,36,0.33,3.84,15.032
Case701,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.684,0.3,0.196,4000,0.025,0.043,0.032,0.782,38,0.005,0.00046,22.8,36,0.33,3.84,15.032
Case702,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.3,0.196,4000,0.025,0.043,0.032,0.782,38,0.005,0.00046,22.8,36,0.33,3.84,15.032
Case703,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.3,0.196,4000,0.01,0.043,0.032,0.782,38,0.005,0.00046,22.8,36,0.33,3.84,15.032
Case704,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.3,0.196,4000,0.01,0.043,0.032,0.782,38,0.005,0.00046,22.8,36,0.33,9,15.032
Case705,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.3,0.196,4000,0.01,0.043,0.032,0.782,38,0.005,0.00046,22.8,144,0.33,9,15.032
Case706,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.3,0.196,1720,0.01,0.043,0.032,0.782,38,0.005,0.00046,22.8,144,0.33,9,15.032
Case707,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.3,0.196,1720,0.01,0.043,0.032,0.5,38,0.005,0.00046,22.8,144,0.33,9,15.032
Case708,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.3,0.196,1720,0.01,0.01,0.032,0.5,38,0.005,0.00046,22.8,144,0.33,9,15.032
Case709,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.3,0.196,1720,0.01,0.01,0.032,0.5,38,0.005,0.00046,18,144,0.33,9,15.032
Case710,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.3,0.334,1720,0.01,0.01,0.032,0.5,38,0.005,0.00046,18,144,0.33,9,15.032
Case711,2080_Manchester_a1fi_10_percentile_TRY.epw,0,0.96,0.3,0.334,1720,0.01,0.01,0.032,0.5,80,0.005,0.00046,18,144,0.33,9,15.032
